DepthOrig;DepthCorr;DepthAdj;Al;Si;Ca;Ti;K;Zr;
;211.005;72.106;-0.116805436;-0.626515905;-0.293883495;-0.557011803;;;
210.826;211.006;72.107;0.311374448;-0.314760098;-0.30524318;-0.315115579;;;
210.827;211.007;72.108;-0.38704207;-0.048086153;-0.27517918;-0.243653427;;;
210.828;211.008;72.109;-1.191710633;-0.881552344;-0.186586684;-0.948788824;;;
210.829;211.009;72.11;-0.057902379;-1.030676788;-0.180939485;-1.110052972;;;
210.83;211.01;72.111;-1.043169215;-1.311895148;-0.349180354;-1.509735098;;;
210.831;211.011;72.112;-0.810388883;-1.296959222;-0.370528732;-1.526177718;;;
;211.012;72.113;-1.109095322;-1.189094573;-0.257078761;-1.502146197;;;
210.833;211.013;72.114;-1.407801767;-1.081229924;-0.143628789;-1.478114677;;;
210.834;211.014;72.115;-0.766928998;-0.753539852;1.272480165;-1.29598105;;;
210.835;211.015;72.116;-0.039589572;-0.539924684;0.306025463;-0.882385939;;;
210.836;211.016;72.117;0.139913704;-0.275912969;2.036941358;-0.809026561;;;
210.837;211.017;72.118;-0.810804223;-0.004492026;0.994983915;-0.724283832;;;
210.838;211.018;72.119;0.350643155;0.209191662;1.144879548;-0.421992604;;;
;211.019;72.12;0.934859504;0.633950627;0.375424006;0.019112274;;;
210.84;211.02;72.121;1.519075854;1.05870957;-0.394031531;0.460217152;;;
210.841;211.021;72.122;0.565677056;0.857544276;0.051215945;1.208356322;;;
210.842;211.022;72.123;1.026971027;1.269535262;-0.303088754;1.9571279;;;
210.843;211.023;72.124;1.737998838;1.239301259;-0.413258128;1.836970299;;;
210.844;211.024;72.125;0.794719315;1.369496401;-0.342390658;1.51064755;;;
210.845;211.025;72.126;1.045472629;1.100199362;-0.350486069;1.60740604;;;
;211.026;72.127;0.980226166;1.127497094;-0.379456535;1.533730458;;;
210.847;211.027;72.128;0.914979709;1.154794805;-0.408426996;1.460054876;;;
210.848;211.028;72.129;1.263602741;1.23570919;-0.392301466;1.635864419;;;
210.849;211.029;72.13;1.016021101;1.348139771;-0.455106168;1.528987395;;;
210.85;211.03;72.131;0.594071345;1.713003287;-0.633368373;1.93309638;;;
210.851;211.031;72.132;1.340138905;1.389247844;-0.583229067;1.413256652;;;
210.852;211.032;72.133;-0.046423834;0.479036802;0.922321094;0.140850897;;;
;211.033;72.134;0.157679021;0.630236198;0.700382856;0.342589185;;;
210.854;211.034;72.135;0.361781875;0.781435614;0.478444614;0.544327473;;;
210.855;211.035;72.136;-0.807708035;0.237115789;0.1280244;-0.28286275;;;
210.856;211.036;72.137;-1.165053226;-0.862290275;-0.036560483;-1.968231208;;;
210.857;211.037;72.138;-0.619520335;-0.057433352;0.584990635;-0.372664746;;;
210.858;211.038;72.139;0.344148717;0.260498439;0.790999203;0.057372984;;;
210.859;211.039;72.14;-0.284792409;0.385604023;1.331987945;0.390652225;;;
;211.04;72.141;-0.308240354;0.546855329;0.961231281;0.504801947;;;
210.861;211.041;72.142;-0.3316883;0.708106634;0.590474621;0.618951668;;;
210.862;211.042;72.143;1.263980316;0.44878321;1.473984027;0.370415156;;;
210.863;211.043;72.144;0.823906526;0.732634458;0.536646684;0.538003389;;;
210.864;211.044;72.145;0.55499144;1.100042752;0.015798532;0.583536796;;;
210.865;211.045;72.146;1.371478367;1.18962899;0.045699315;0.753654663;;;
210.866;211.046;72.147;1.542674808;1.538626761;-0.431342227;0.841559434;;;
210.868;211.048;72.148;1.434006231;1.691225802;-0.411495419;1.113495058;;;
;211.0485;72.149;1.315256166;1.5240236;-0.425678704;1.011677301;;;
210.869;211.049;72.15;1.196506101;1.356821398;-0.439861991;0.909859544;;;
210.87;211.05;72.151;1.912631328;1.515058118;-0.334654321;1.184324802;;;
210.871;211.051;72.152;1.789765593;1.614960531;-0.436728284;1.395549216;;;
210.872;211.052;72.153;0.707346447;1.665924748;-0.30912767;1.9571279;;;
210.873;211.053;72.154;0.42408318;0.894688357;-0.509684891;1.519501268;;;
210.875;211.055;72.155;1.131826015;1.729417153;-0.495224141;2.500366739;;;
;211.0555;72.156;1.26365937;1.579142668;-0.512051492;2.243925122;;;
210.876;211.056;72.157;1.395492697;1.428868204;-0.528878844;1.987483504;;;
210.877;211.057;72.158;1.085345463;1.765190972;-0.629777667;2.076020684;;;
210.878;211.058;72.159;0.909995608;1.421527477;-0.623706111;1.743373851;;;
210.879;211.059;72.16;0.320927317;0.83487611;-0.572261094;0.789069535;;;
210.88;211.06;72.161;1.373970406;1.127350258;-0.631116021;1.062269975;;;
210.882;211.062;72.162;0.647310644;1.343050193;-0.444595194;1.199502604;;;
;211.0625;72.163;0.807085176;1.353909583;-0.487651016;1.461635897;;;
210.883;211.063;72.164;0.966859708;1.364768972;-0.530706839;1.72376919;;;
210.884;211.064;72.165;1.439367886;1.315576304;-0.456509807;1.712385838;;;
210.885;211.065;72.166;1.205719109;1.132792191;-0.240577838;2.146850428;;;
210.886;211.066;72.167;1.459606392;1.089423174;-0.520816078;1.601714364;;;
210.887;211.067;72.168;0.055485995;0.846826814;-0.33596003;1.255154546;;;
210.889;211.069;72.169;0.570925467;1.384246355;-0.57327302;1.823689722;;;
;211.0695;72.17;1.22886503;1.463956881;-0.560379123;1.873649987;;;
210.89;211.07;72.171;1.88680458;1.543667386;-0.547485227;1.923610253;;;
210.891;211.071;72.172;-0.020332804;1.277590494;-0.456379236;1.185589619;;;
210.892;211.072;72.173;0.73725108;0.970963401;-0.473451409;1.496102156;;;
210.893;211.073;72.174;0.359931713;1.287808786;-0.503613334;1.319027797;;;
210.894;211.074;72.175;1.316464421;1.216437326;-0.52496171;1.169779408;;;
210.895;211.075;72.176;1.717005181;1.596187837;-0.446162047;1.161558098;;;
;211.076;72.177;1.243855069;1.362811431;-0.427539343;1.020847223;;;
210.897;211.077;72.178;0.770704992;1.129435025;-0.408916638;0.880136348;;;
210.898;211.078;72.179;1.829525112;1.325755439;-0.580617645;1.351913035;;;
210.899;211.079;72.18;1.462627065;1.703460341;-0.653117253;1.368988062;;;
210.9;211.08;72.181;1.322732357;1.372422897;-0.674530915;0.946539233;;;
210.901;211.081;72.182;1.552945084;1.499808994;-0.574317589;0.89531415;;;
210.902;211.082;72.183;1.34470768;1.561735371;-0.475279404;0.680295285;;;
;211.083;72.184;1.272211657;1.498854699;-0.509358463;0.684089736;;;
210.904;211.084;72.185;1.199715563;1.435974028;-0.543437522;0.687884186;;;
210.905;211.085;72.186;0.626203715;0.919666398;-0.613488922;0.426067097;;;
210.906;211.086;72.187;0.854415286;1.557291777;-0.645478843;1.202032238;;;
210.907;211.087;72.188;1.600520639;1.499153215;-0.664868653;1.159660873;;;
210.908;211.088;72.189;1.536482474;1.452759818;-0.641398496;0.987645781;;;
210.909;211.089;72.19;1.904060141;1.602168097;-0.674530915;1.202664646;;;
;211.09;72.191;1.374461311;1.515503469;-0.66989564;1.150807155;;;
210.911;211.091;72.192;0.844862425;1.428838841;-0.665260366;1.098949664;;;
210.912;211.092;72.193;0.262288577;1.389629562;-0.650473188;1.633967193;;;
210.913;211.093;72.194;0.710555908;1.069564052;-0.592630187;1.143218254;;;
210.914;211.094;72.195;0.917471763;1.277786239;-0.739228899;1.709223796;;;
210.915;211.095;72.196;1.60709062;1.368321884;-0.712461822;1.565034675;;;
210.916;211.096;72.197;0.522821306;1.059874292;-0.649983546;1.284245333;;;
;211.097;72.198;0.987211472;1.372760571;-0.706635086;1.490094276;;;
210.918;211.098;72.199;1.451601639;1.685646849;-0.763286625;1.695943219;;;
210.919;211.099;72.2;1.225957615;1.429494599;-0.738380186;1.284245333;;;
210.92;211.1;72.201;1.452054743;1.373851885;-0.637840433;1.338632458;;;
210.921;211.101;72.202;1.565103308;1.410124873;-0.65543489;1.033811596;;;
210.922;211.102;72.203;1.731655445;1.538988889;-0.700383994;0.972467979;;;
210.923;211.103;72.204;0.499599913;1.096372389;-0.712984106;0.844721476;;;
;211.104;72.205;0.772517396;1.278177731;-0.707010478;1.028436124;;;
210.925;211.105;72.206;1.045434872;1.459983094;-0.70103685;1.212150772;;;
210.926;211.106;72.207;1.082551342;1.364367665;-0.553295641;1.248198053;;;
210.927;211.107;72.208;-0.385682763;0.645592999;-0.589072125;0.162352783;;;
210.928;211.108;72.209;0.515533946;0.855606324;-0.561488978;0.399505943;;;
210.929;211.109;72.21;0.245259554;0.694726942;-0.559595697;0.394446676;;;
210.93;211.11;72.211;0.579874201;-0.000244199;-0.353064845;0.011839578;;;
;211.111;72.212;0.330952162;0.253568792;-0.471851912;0.279664546;;;
210.932;211.112;72.213;0.08203013;0.507381784;-0.590638978;0.547489515;;;
210.933;211.113;72.214;0.230798093;0.791144943;-0.424324031;0.781480633;;;
210.934;211.114;72.215;1.106452392;1.01264896;-0.277072462;1.517604043;;;
210.935;211.115;72.216;-0.285056718;0.481366246;-0.131648888;0.936420698;;;
210.936;211.116;72.217;1.188614607;1.033447673;-0.618450624;0.796658436;;;
210.937;211.117;72.218;0.557710039;0.546855329;-0.607613222;0.056108167;;;
210.939;211.119;72.219;1.280896031;0.925460686;-0.579768933;0.429861548;;;
;211.1195;72.22;0.605587641;0.682047073;-0.608478255;0.211364436;;;
210.94;211.12;72.221;-0.06972075;0.438633438;-0.637187578;-0.007132675;;;
210.941;211.121;72.222;-1.277233332;-0.285573366;-0.655402248;-0.623730892;;;
210.942;211.122;72.223;0.521877346;0.533328822;-0.661147376;0.317292848;;;
210.943;211.123;72.224;-0.146219199;0.0353926;-0.652007398;-0.320174847;;;
210.944;211.124;72.225;-0.914828524;-0.738349433;-0.50661647;-1.091713128;;;
210.946;211.126;72.226;-0.747709989;-0.371773095;-0.514418094;-0.665469848;;;
;211.1265;72.227;-0.770478284;-0.205608389;-0.467167674;-0.526656198;;;
210.947;211.127;72.228;-0.79324658;-0.039443683;-0.419917255;-0.387842549;;;
210.948;211.128;72.229;0.277052099;0.430343303;-0.651485114;-0.062152208;;;
210.949;211.129;72.23;-0.067039908;-0.029166665;-0.667349504;-0.537723346;;;
210.95;211.13;72.231;0.317680098;-0.024126018;-0.63180152;-0.140570853;;;
210.951;211.131;72.232;-0.042232656;-0.147401308;-0.747095808;-0.447921349;;;
210.953;211.133;72.233;1.032257202;0.668799493;-0.755452359;0.265435357;;;
;211.1335;72.234;0.930819342;0.887567851;-0.768754291;0.392549451;;;
210.954;211.134;72.235;0.829381489;1.10633621;-0.782056222;0.519663545;;;
210.955;211.135;72.236;-0.182127407;0.483137815;-0.779020444;-0.158278289;;;
210.956;211.136;72.237;1.167583221;0.864610943;-0.785124643;0.395711493;;;
210.957;211.137;72.238;0.118920055;0.837303437;-0.80389424;0.21990195;;;
210.958;211.138;72.239;-0.069909537;0.205951947;-0.790184274;-0.439067631;;;
210.959;211.139;72.24;-0.060507706;-0.787522533;-0.695585506;-1.040488045;;;
;211.14;72.241;-0.288738156;-0.767961928;-0.682495752;-0.991476392;;;
210.961;211.141;72.242;-0.516968606;-0.748401343;-0.669405999;-0.942464739;;;
210.962;211.142;72.243;0.860230081;0.547931962;-0.732700343;0.121246235;;;
210.963;211.143;72.244;-0.102004149;0.161936946;-0.765081978;-0.227210808;;;
210.964;211.144;72.245;-0.197797131;0.641120063;-0.787899279;0.736579635;;;
210.965;211.145;72.246;0.029697033;-0.402330089;-0.723854151;-1.210605912;;;
210.966;211.146;72.247;-0.110537543;-0.006694244;-0.685041889;-0.357486944;;;
;211.147;72.248;0.059148561;0.00212931;-0.652790825;-0.286973404;;;
210.968;211.148;72.249;0.228834659;0.010952864;-0.620539762;-0.216459865;;;
210.969;211.149;72.25;-1.297396301;-0.893082194;-0.547517869;-1.125230775;;;
210.97;211.15;72.251;-0.498618041;-0.365117488;-0.462222293;-0.576932668;;;
210.971;211.151;72.252;-0.557747649;-0.294264787;-0.494310143;-0.492189939;;;
210.972;211.152;72.253;0.217016296;-0.102583713;-0.794264621;-0.617406808;;;
210.973;211.153;72.254;0.631263338;-0.549017392;-0.673094633;-1.047444538;;;
;211.154;72.255;0.112765435;-0.550103819;-0.682577359;-1.149262295;;;
210.975;211.155;72.256;-0.40573246;-0.551190247;-0.692060086;-1.251080052;;;
210.976;211.156;72.257;-0.251489527;0.015729224;-0.788454207;-0.350530451;;;
210.977;211.157;72.258;0.544041508;1.086672855;-0.794558406;0.641085963;;;
210.978;211.158;72.259;0.55140439;0.708410058;-0.747063165;0.242668653;;;
210.979;211.159;72.26;1.052873269;0.687474303;-0.259086293;0.600611823;;;
210.98;211.16;72.261;1.022742091;0.356338976;-0.036691052;0.427964323;;;
;211.161;72.262;0.850224108;0.642563733;-0.189328677;0.714761544;;;
210.982;211.162;72.263;0.677706131;0.92878849;-0.341966303;1.001558766;;;
210.983;211.163;72.264;1.249971945;1.073762948;-0.512035171;1.378474189;;;
210.984;211.164;72.265;0.910637501;1.267411338;-0.631279235;1.280450883;;;
210.985;211.165;72.266;1.518131844;1.503968733;-0.682299896;1.575785618;;;
210.986;211.166;72.267;0.81171058;0.362211558;-0.75287358;0.383063324;;;
210.987;211.167;72.268;0.678385781;0.958679932;-0.74993573;0.873179855;;;
;211.168;72.269;0.834327839;0.984186505;-0.736013585;1.044562539;;;
210.989;211.169;72.27;0.990269896;1.009693079;-0.722091441;1.215945223;;;
210.99;211.17;72.271;1.144135254;1.383717823;-0.656512102;1.346853767;;;
210.991;211.171;72.272;1.497327047;1.305661435;-0.674955271;1.119819142;;;
210.992;211.172;72.273;0.130285321;0.431067581;-0.522872573;0.075712829;;;
210.993;211.173;72.274;-0.477171287;-1.373586621;0.187303685;-1.582462068;;;
210.994;211.174;72.275;-1.356488145;-1.676699938;0.006136273;-1.64570291;;;
;211.175;72.276;-1.191540717;-1.676445466;-0.058316892;-1.637165397;;;
210.996;211.176;72.277;-1.02659329;-1.676190995;-0.122770054;-1.628627883;;;
210.997;211.177;72.278;-1.587795905;-1.623484572;-0.13918937;-1.592580602;;;
210.998;211.178;72.279;-1.315407042;-1.319872086;-0.17336636;-1.443964622;;;
210.999;211.179;72.28;-0.928421534;-1.255312821;-0.196967089;-1.131554859;;;
211;211.18;72.281;-0.23181742;-0.326877206;-0.270968264;-0.065314251;;;
211.001;211.181;72.282;-0.597129621;-0.435764649;-0.155543404;-0.131717135;;;
;211.182;72.283;-0.749069295;-0.860254461;-0.028595646;-0.762544542;;;
211.003;211.183;72.284;-0.901008962;-1.284744251;0.098352117;-1.393371948;;;
211.004;211.184;72.285;-1.358753647;-1.788044091;-0.192952025;-1.841749523;;;
211.005;211.185;72.286;-1.311668968;-1.731912003;-0.13961373;-1.56159259;;;
211.006;211.186;72.287;-2.222665091;-1.726039421;-0.003787133;-1.513529549;;;
211.007;211.187;72.288;-1.894016263;-1.920284863;-0.177316137;-1.985938644;;;
211.008;211.188;72.289;-1.046945054;-1.753699282;-0.171440434;-1.72222433;;;
211.01;211.19;72.29;-1.395870124;-1.495961455;-0.115131646;-1.529972168;;;
;211.1905;72.291;-1.610771867;-1.590647044;-0.100262863;-1.605861179;;;
211.011;211.191;72.292;-1.825673617;-1.685332633;-0.085394076;-1.681750191;;;
211.012;211.192;72.293;-1.40640471;-1.999310226;-0.007932766;-1.996057179;;;
211.013;211.193;72.294;-1.530025603;-2.086009125;0.199512081;-2.111155513;;;
211.014;211.194;72.295;-0.38194469;-1.723572936;-0.166968376;-1.696295585;;;
211.015;211.195;72.296;-2.07427471;-1.754912955;-0.241459193;-1.810129101;;;
211.017;211.197;72.297;-0.489102937;-1.691577159;-0.137851017;-1.68617705;;;
;211.1975;72.298;-0.995008418;-1.561763736;-0.038600654;-1.595110236;;;
211.018;211.198;72.299;-1.5009139;-1.431950312;0.060649709;-1.504043423;;;
211.019;211.199;72.3;-0.738723497;-0.920673534;-0.087156785;-1.025310243;;;
211.02;211.2;72.301;-0.546042552;-0.700892155;0.069136832;-1.109420564;;;
211.021;211.201;72.302;0.664264152;0.536842577;0.100539181;0.190178754;;;
211.022;211.202;72.303;1.041130414;1.11350076;-0.79060863;0.75871393;;;
211.024;211.204;72.304;1.582660915;1.05407023;-0.790771844;-0.051401265;;;
;211.2045;72.305;1.401930448;0.885155185;-0.401131333;-0.000808591;;;
211.025;211.205;72.306;1.221200052;0.71624016;-0.011490827;0.049784083;;;
211.026;211.206;72.307;-0.257153285;-0.731087021;2.804470974;-1.591315786;;;
211.027;211.207;72.308;1.402402453;0.759521089;-0.719512661;0.420375422;;;
211.028;211.208;72.309;1.899453637;1.580645084;-0.657850456;1.781950765;;;
211.029;211.209;72.31;1.408519329;1.698282674;-0.670972852;1.39807885;;;
211.03;211.21;72.311;1.668712204;1.368918916;-0.748270948;1.05215144;;;
;211.211;72.312;1.586021435;1.395012748;-0.762062521;1.069542672;;;
211.032;211.212;72.313;1.503330594;1.421106601;-0.775854094;1.086933904;;;
211.033;211.213;72.314;1.12638881;1.637403589;-0.757998496;1.707326571;;;
211.034;211.214;72.315;1.897678948;1.519452781;-0.77144732;1.838867524;;;
211.035;211.215;72.316;0.017010218;1.182141448;-0.678643905;1.444877074;;;
211.036;211.216;72.317;1.459908438;1.657977194;-0.745137242;1.859737002;;;
211.037;211.217;72.318;-0.14391594;1.253806537;-0.750621228;1.434758539;;;
;211.218;72.319;0.36925803;1.256674307;-0.726922572;1.358237119;;;
211.039;211.219;72.32;0.882432;1.259542078;-0.703223916;1.281715699;;;
211.04;211.22;72.321;0.869103293;0.861361454;-0.574546089;0.97183557;;;
211.041;211.221;72.322;0.676195795;0.615897324;-0.478511039;1.133099719;;;
211.042;211.222;72.323;1.066126454;1.391146639;-0.441918486;1.471438228;;;
211.043;211.223;72.324;0.369711127;0.915751358;-0.538671677;1.062902384;;;
211.044;211.224;72.325;0.651615102;1.123229677;-0.486573805;1.525825352;;;
;211.225;72.326;0.516704451;0.996499359;-0.488010087;1.286458763;;;
211.046;211.226;72.327;0.381793807;0.869769041;-0.489446369;1.047092173;;;
211.047;211.227;72.328;1.183705985;1.103223741;-0.462842506;1.467643777;;;
211.048;211.228;72.329;-0.009722704;0.858317506;-0.571575596;1.021795836;;;
211.049;211.229;72.33;0.38039675;0.627417358;-0.551663502;0.713180523;;;
211.05;211.23;72.331;1.491096912;0.568339184;-0.591193905;0.742903719;;;
211.051;211.231;72.332;0.616235506;0.495127677;-0.738151687;0.404565211;;;
;211.232;72.333;0.30863697;0.597530824;-0.719447376;0.486145898;;;
211.053;211.233;72.334;0.001038434;0.699933972;-0.700743065;0.567726585;;;
211.054;211.234;72.335;0.001227222;0.701666383;-0.612901352;0.812468646;;;
211.055;211.235;72.336;-0.078933793;0.440023269;-0.650669045;0.636026695;;;
211.056;211.236;72.337;1.348559034;1.130443159;-0.539520389;0.974365204;;;
211.057;211.237;72.338;1.977198128;1.407795409;-0.632682875;1.087566312;;;
211.058;211.238;72.339;1.367815801;0.917219503;-0.59831003;1.133099719;;;
;211.239;72.34;0.458801991;0.759149166;-0.592336402;0.752073642;;;
211.06;211.24;72.341;-0.450211813;0.601078828;-0.586362774;0.371047564;;;
211.061;211.241;72.342;0.28686927;0.109641604;-0.559758911;-0.120966192;;;
211.062;211.242;72.343;1.036523895;0.969465893;-0.762176771;0.721401833;;;
211.063;211.243;72.344;0.898932403;0.843890523;-0.746867309;0.519663545;;;
211.064;211.244;72.345;1.025271902;1.0115821;-0.763253983;0.789069535;;;
211.065;211.245;72.346;0.379037444;0.666215557;-0.642214566;0.330573425;;;
;211.246;72.347;0.262892705;0.46051858;-0.559432483;0.050732696;;;
211.067;211.247;72.348;0.146747974;0.254821624;-0.476650401;-0.229108033;;;
211.068;211.248;72.349;-0.061413908;-0.259694869;-0.56527554;-0.662940214;;;
211.069;211.249;72.35;0.84346536;0.851779351;-0.735050623;0.436818041;;;
211.07;211.25;72.351;0.512890855;0.834895678;-0.708642617;0.405197619;;;
211.071;211.251;72.352;-0.131908782;-0.276725357;0.050726303;-0.170926458;;;
211.072;211.252;72.353;-2.248000956;-1.238458511;0.074229106;-1.288392149;;;
;211.253;72.354;-1.609809036;-0.999204636;0.061025102;-1.015507913;;;
211.074;211.254;72.355;-0.971617109;-0.759950761;0.047821097;-0.742623676;;;
211.075;211.255;72.356;-1.1013171;-1.452289014;0.190698533;-1.411079384;;;
211.076;211.256;72.357;-2.07510539;-2.136327358;-0.267410199;-2.233210339;;;
211.077;211.257;72.358;-1.992641116;-1.78835731;-0.173170504;-1.741828991;;;
211.078;211.258;72.359;-1.760389403;-1.730120865;-0.218805105;-1.67795574;;;
