AdjDepth;Time;Ti
63.169;497259.7;0.499
63.17;497259.8;0.722
63.171;497260;-0.223
63.172;497260.2;-0.084
63.173;497260.3;0.567
63.174;497260.5;0.464
63.175;497260.7;0.443
63.176;497260.8;0.472
63.177;497261;0.324
63.178;497261.2;0.177
63.179;497261.3;1.298
63.18;497261.5;0.859
63.181;497261.7;1.893
63.182;497261.8;1.247
63.183;497262;0.685
63.184;497262.2;0.336
63.185;497262.3;1.021
63.186;497262.5;0.461
63.187;497262.7;0.692
63.188;497262.8;1.372
63.189;497263;1.34
63.19;497263.2;1.307
63.191;497263.3;0.667
63.192;497263.5;1.604
63.193;497263.7;1.554
63.194;497263.8;0.878
63.195;497264;1.082
63.196;497264.2;1.106
63.197;497264.3;1.226
63.198;497264.5;1.321
63.199;497264.7;1.195
63.2;497264.8;1.253
63.201;497265;1.31
63.202;497265.2;1.258
63.203;497265.3;1.379
63.204;497265.5;1.092
63.205;497265.7;1.668
63.206;497265.8;1.664
63.207;497266;1.218
63.208;497266.2;1.704
63.209;497266.3;0.834
63.21;497266.5;1.632
63.211;497266.7;0.838
63.212;497266.8;1.135
63.213;497267;1.431
63.214;497267.2;1.169
63.215;497267.3;0.017
63.216;497267.5;-0.303
63.217;497267.7;-2.48
63.218;497267.8;-1.3
63.219;497268;0.927
63.22;497268.2;-0.543
63.221;497268.3;0.961
63.222;497268.5;0.664
63.223;497268.7;0.412
63.224;497268.8;0.378
63.225;497269;0.344
63.226;497269.2;-0.459
63.227;497269.3;0.748
63.228;497269.5;0.918
63.229;497269.7;0.735
63.23;497269.8;0.64
63.231;497270;0.227
63.232;497270.2;0.917
63.233;497270.3;0.045
63.234;497270.5;0.451
63.235;497270.7;-0.121
63.236;497270.8;-0.693
63.237;497271;-0.779
63.238;497271.2;-0.222
63.239;497271.3;0.468
63.24;497271.5;-0.255
63.241;497271.7;-0.087
63.242;497271.8;0.269
63.243;497272;0.177
63.244;497272.2;0.791
63.245;497272.3;0.202
63.246;497272.5;0.211
63.247;497272.7;0.246
63.248;497272.8;0.281
63.249;497273;0.861
63.25;497273.2;0.673
63.251;497273.3;0.48
63.252;497273.5;0.297
63.253;497273.7;0.179
63.254;497273.8;0.347
63.255;497274;-0.182
63.256;497274.2;-0.183
63.257;497274.3;0.032
63.258;497274.5;-0.31
63.259;497274.7;-0.652
63.26;497274.8;-0.142
63.261;497275;0.443
63.262;497275.2;0.325
63.263;497275.3;0.617
63.264;497275.5;0.516
63.265;497275.7;0.493
63.266;497275.8;-0.188
63.267;497276;-1.574
63.268;497276.2;
63.269;497276.3;
63.27;497276.5;
63.271;497276.7;
63.272;497276.8;
63.273;497277;0.82
63.274;497277.2;0.83
63.275;497277.3;0.697
63.276;497277.5;0.539
63.277;497277.7;0.749
63.278;497277.8;0.882
63.279;497278;1.137
63.28;497278.2;0.77
63.281;497278.3;1.002
63.282;497278.5;0.904
63.283;497278.7;0.959
63.284;497278.8;0.675
63.285;497279;0.618
63.286;497279.2;0.841
63.287;497279.3;0.359
63.288;497279.5;0.593
63.289;497279.7;0.547
63.29;497279.8;0.455
63.291;497280;0.655
63.292;497280.2;0.47
63.293;497280.3;0.457
63.294;497280.5;0.503
63.295;497280.7;0.593
63.296;497280.8;0.594
63.297;497281;0.594
63.298;497281.2;0.382
63.299;497281.3;0.316
63.3;497281.5;0.1
63.301;497281.7;0.729
63.302;497281.8;1.114
63.303;497282;1.258
63.304;497282.2;1.308
63.305;497282.3;1.285
63.306;497282.5;-0.051
63.307;497282.7;0.075
63.308;497282.8;-0.009
63.309;497283;-0.151
63.31;497283.2;-0.255
63.311;497283.3;-0.293
63.312;497283.5;-0.489
63.313;497283.7;-0.316
63.314;497283.8;-0.098
63.315;497284;-0.424
63.316;497284.2;-0.133
63.317;497284.3;0.212
63.318;497284.5;0.217
63.319;497284.7;0.046
63.32;497284.8;-0.092
63.321;497285;0.065
63.322;497285.2;0.356
63.323;497285.3;-0.464
63.324;497285.5;-0.279
63.325;497285.7;0.121
63.326;497285.8;-0.392
63.327;497286;-0.906
63.328;497286.2;-0.194
63.329;497286.3;-0.007
63.33;497286.5;-0.039
63.331;497286.7;0.082
63.332;497286.8;0.226
63.333;497287;0.306
63.334;497287.2;0.06
63.335;497287.3;0.238
63.336;497287.5;0.288
63.337;497287.7;-0.3
63.338;497287.8;0.191
63.339;497288;1.012
63.34;497288.2;0.772
63.341;497288.3;0.74
63.342;497288.5;0.678
63.343;497288.7;1.657
63.344;497288.8;1.503
63.345;497289;-1.911
63.346;497289.2;-2.005
63.347;497289.3;-2.079
63.348;497289.5;-2.036
63.349;497289.7;-1.952
63.35;497289.8;-1.981
63.351;497290;-1.888
63.352;497290.2;-1.981
63.353;497290.3;-2.056
63.354;497290.5;-2.058
63.355;497290.7;-2.046
63.356;497290.8;-2.073
63.357;497291;-1.899
63.358;497291.2;-1.724
63.359;497291.3;
63.36;497291.5;
63.361;497291.7;-0.28
63.362;497291.8;0.692
63.363;497292;0.812
63.364;497292.2;0.875
63.365;497292.3;0.306
63.366;497292.5;0.658
63.367;497292.7;0.692
63.368;497292.8;0.867
63.369;497293;0.628
63.37;497293.2;0.672
63.371;497293.3;0.785
63.372;497293.5;0.181
63.373;497293.7;0.607
63.374;497293.8;0.085
63.375;497294;0.65
63.376;497294.2;0.421
63.377;497294.3;0.148
63.378;497294.5;-0.196
63.379;497294.7;0.304
63.38;497294.8;0.359
63.381;497295;-1.807
63.382;497295.2;-0.691
63.383;497295.3;1.335
63.384;497295.5;-0.458
63.385;497295.7;0.801
63.386;497295.8;0.641
63.387;497296;0.369
63.388;497296.2;0.096
63.389;497296.3;0.579
63.39;497296.5;0.107
63.391;497296.7;-0.6
63.392;497296.8;-0.695
63.393;497297;0.186
63.394;497297.2;-2.011
63.395;497297.3;-1.564
63.396;497297.5;-0.273
63.397;497297.7;0.181
63.398;497297.8;0.36
63.399;497298;0.346
63.4;497298.2;-0.732
63.401;497298.3;-1.489
63.402;497298.5;-1.657
63.403;497298.7;-2.144
63.404;497298.8;-1.634
63.405;497299;-2.125
63.406;497299.2;-1.897
63.407;497299.3;-1.094
63.408;497299.5;-2.157
63.409;497299.7;-2.37
63.41;497299.8;-1.235
63.411;497300;-1.627
63.412;497300.2;-1.399
63.413;497300.3;-0.515
63.414;497300.5;-0.042
63.415;497300.7;-0.352
63.416;497300.8;-0.244
63.417;497301;-0.142
63.418;497301.2;-0.041
63.419;497301.3;-0.286
63.42;497301.5;-0.72
63.421;497301.7;-0.827
63.422;497301.8;-0.802
63.423;497302;-0.552
63.424;497302.2;-0.635
63.425;497302.3;-2.145
63.426;497302.5;-0.419
63.427;497302.7;-0.972
63.428;497302.8;0.001
63.429;497303;-0.63
63.43;497303.2;-0.767
63.431;497303.3;-0.992
63.432;497303.5;0.009
63.433;497303.7;-0.092
63.434;497303.8;0.13
63.435;497304;0.496
63.436;497304.2;0.65
63.437;497304.3;0.614
63.438;497304.5;0.29
63.439;497304.7;0.396
63.44;497304.8;0.026
63.441;497305;0.505
63.442;497305.2;0.211
63.443;497305.3;0.336
63.444;497305.5;0.438
63.445;497305.7;0.653
63.446;497305.8;2.189
63.447;497306;2.062
63.448;497306.2;1.934
63.449;497306.3;0.64
63.45;497306.5;0.76
63.451;497306.7;1.766
63.452;497306.8;1.598
63.453;497307;1.965
63.454;497307.2;1.495
63.455;497307.3;1.599
63.456;497307.5;1.699
63.457;497307.7;1.525
63.458;497307.8;1.086
63.459;497308;0.608
63.46;497308.2;0.579
63.461;497308.3;0.025
63.462;497308.5;0.11
63.463;497308.7;-0.27
63.464;497308.8;-0.022
63.465;497309;0.304
63.466;497309.2;0.11
63.467;497309.3;-0.311
63.468;497309.5;-0.272
63.469;497309.7;0.355
63.47;497309.8;0.381
63.471;497310;0.745
63.472;497310.2;0.718
63.473;497310.3;0.69
63.474;497310.5;0.679
63.475;497310.7;0.351
63.476;497310.8;0.387
63.477;497311;0.264
63.478;497311.2;0.14
63.479;497311.3;0.797
63.48;497311.5;0.209
63.481;497311.7;0.806
63.482;497311.8;0.14
63.483;497312;1.07
63.484;497312.2;0.317
63.485;497312.3;0.401
63.486;497312.5;0.595
63.487;497312.6;-0.065
63.488;497312.8;-0.452
63.489;497313;0.627
63.49;497313.1;0.006
63.491;497313.3;-0.23
63.492;497313.5;-1.183
63.493;497313.6;-0.824
63.494;497313.8;-0.367
63.495;497314;-0.975
63.496;497314.1;-1.442
63.497;497314.3;-0.912
63.498;497314.5;-0.836
63.499;497314.6;-1.59
63.5;497314.8;-2.857
63.501;497315;-2.212
63.502;497315.1;-0.785
63.503;497315.3;-1.611
63.504;497315.5;-1.63
63.505;497315.6;-2.242
63.506;497315.8;-0.564
63.507;497316;-0.043
63.508;497316.1;-0.284
63.509;497316.3;-0.524
63.51;497316.5;-1.254
63.511;497316.6;-3.374
63.512;497316.8;0.231
63.513;497317;-2.185
63.514;497317.1;-0.611
63.515;497317.3;-0.708
63.516;497317.5;-0.94
63.517;497317.6;-0.536
63.518;497317.8;-0.294
63.519;497318;-0.347
63.52;497318.1;-0.543
63.521;497318.3;0.435
63.522;497318.5;0.047
63.523;497318.6;-2.314
63.524;497318.8;0.968
63.525;497319;0.468
63.526;497319.1;0.238
63.527;497319.3;-0.104
63.528;497319.5;-0.196
63.529;497319.6;0.281
63.53;497319.8;0.642
63.531;497320;0.291
63.532;497320.1;0.767
63.533;497320.3;-1.804
63.534;497320.5;-0.029
63.535;497320.6;0.745
63.536;497320.8;0.308
63.537;497321;-0.154
63.538;497321.1;0.554
63.539;497321.3;1.261
63.54;497321.5;1.023
63.541;497321.6;0.563
63.542;497321.8;1.007
63.543;497322;1.129
63.544;497322.1;0.925
63.545;497322.3;-0.023
63.546;497322.5;0.577
63.547;497322.6;1.215
63.548;497322.8;0.958
63.549;497323;0.817
63.55;497323.1;0.634
63.551;497323.3;0.987
63.552;497323.5;-0.222
63.553;497323.6;-1.271
63.554;497323.8;0.482
63.555;497324;2.328
63.556;497324.1;2.249
63.557;497324.3;1.807
63.558;497324.5;1.164
63.559;497324.6;1.097
63.56;497324.8;1.458
63.561;497325;0.906
63.562;497325.1;1.083
63.563;497325.3;1.441
63.564;497325.5;1.118
63.565;497325.6;1.015
63.566;497325.8;-0.082
63.567;497326;0.601
63.568;497326.1;0.596
63.569;497326.3;0.591
63.57;497326.5;-0.038
63.571;497326.6;0.503
63.572;497326.8;1.231
63.573;497327;0.797
63.574;497327.1;1.233
63.575;497327.3;1.384
63.576;497327.5;0.993
63.577;497327.6;1.005
63.578;497327.8;0.03
63.579;497328;0.887
63.58;497328.1;0.965
63.581;497328.3;0.579
63.582;497328.5;1.123
63.583;497328.6;0.839
63.584;497328.8;0.949
63.585;497329;1.021
63.586;497329.1;1.172
63.587;497329.3;1.459
63.588;497329.5;1.415
63.589;497329.6;1.285
63.59;497329.8;1.608
63.591;497330;-0.703
63.592;497330.1;1.208
63.593;497330.3;1.675
63.594;497330.5;1.451
63.595;497330.6;1.496
63.596;497330.8;1.276
63.597;497331;0.802
63.598;497331.1;0.959
63.599;497331.3;1.116
63.6;497331.5;1.083
63.601;497331.6;1.437
63.602;497331.8;1.361
63.603;497332;0.942
63.604;497332.1;0.091
63.605;497332.3;0.341
63.606;497332.5;0.456
63.607;497332.6;0.126
63.608;497332.8;-1.184
63.609;497333;-1.905
63.61;497333.1;0.358
63.611;497333.3;-0.075
63.612;497333.5;-0.324
63.613;497333.6;-1.294
63.614;497333.8;-1.29
63.615;497334;-2.185
63.616;497334.1;-1.218
63.617;497334.3;-0.485
63.618;497334.5;-1.031
63.619;497334.6;-1.603
63.62;497334.8;-1.338
63.621;497335;-2.187
63.622;497335.1;-1.564
63.623;497335.3;-1.618
63.624;497335.5;-2.212
63.625;497335.6;-1.916
63.626;497335.8;-2.322
63.627;497336;-0.469
63.628;497336.1;-0.489
63.629;497336.3;-0.597
63.63;497336.5;-0.705
63.631;497336.6;-0.628
63.632;497336.8;0.177
63.633;497337;-0.052
63.634;497337.1;-0.062
63.635;497337.3;-0.644
63.636;497337.5;0.044
63.637;497337.6;-0.079
63.638;497337.8;-0.461
63.639;497338;-0.117
63.64;497338.1;0.056
63.641;497338.3;-1.297
63.642;497338.5;0.386
63.643;497338.6;0.234
63.644;497338.8;0.736
63.645;497339;0.055
63.646;497339.1;0.227
63.647;497339.3;0.055
63.648;497339.5;0.771
63.649;497339.6;0.203
63.65;497339.8;0.709
63.651;497340;0.327
63.652;497340.1;0.429
63.653;497340.3;-0.85
63.654;497340.5;0.433
63.655;497340.6;0.422
63.656;497340.8;0.986
63.657;497341;0.587
63.658;497341.1;0.071
63.659;497341.3;0.283
63.66;497341.5;0.496
63.661;497341.6;0.708
63.662;497341.8;0.496
63.663;497342;0.18
63.664;497342.1;0.545
63.665;497342.3;-0.098
63.666;497342.5;-0.797
63.667;497342.6;0.135
63.668;497342.8;0.9
63.669;497343;0.197
63.67;497343.1;0.149
63.671;497343.3;0.956
63.672;497343.5;1.302
63.673;497343.6;1.564
63.674;497343.8;1.655
63.675;497344;2.119
63.676;497344.1;1.617
63.677;497344.3;1.202
63.678;497344.5;2.032
63.679;497344.6;1.553
63.68;497344.8;2.23
63.681;497345;1.311
63.682;497345.1;1.568
63.683;497345.3;1.294
63.684;497345.5;1.379
63.685;497345.6;0.653
63.686;497345.8;1.045
63.687;497346;0.812
63.688;497346.1;0.359
63.689;497346.3;0.152
63.69;497346.5;-0.055
63.691;497346.6;-0.404
63.692;497346.8;0.269
63.693;497347;0.116
63.694;497347.1;0.188
63.695;497347.3;0.719
63.696;497347.5;-0.739
63.697;497347.6;-0.295
63.698;497347.8;-0.924
63.699;497348;-0.325
63.7;497348.1;0.516
63.701;497348.3;0.001
63.702;497348.5;-0.038
63.703;497348.6;0.265
63.704;497348.8;0.363
63.705;497349;0.042
63.706;497349.1;-0.537
63.707;497349.3;-0.85
63.708;497349.5;-0.339
63.709;497349.6;0.648
63.71;497349.8;-0.13
63.711;497350;0.045
63.712;497350.1;0.285
63.713;497350.3;-0.642
63.714;497350.5;-0.375
63.715;497350.6;0.41
63.716;497350.8;0.621
63.717;497351;-0.323
63.718;497351.1;0.415
63.719;497351.3;0.248
63.72;497351.5;0.082
63.721;497351.6;-0.6
63.722;497351.8;0.51
63.723;497352;-0.018
63.724;497352.1;0.141
63.725;497352.3;0.577
63.726;497352.5;0.454
63.727;497352.6;0.359
63.728;497352.8;0.382
63.729;497353;0.096
63.73;497353.1;0.134
63.731;497353.3;-0.61
63.732;497353.5;-0.853
63.733;497353.6;0.546
63.734;497353.8;0.415
63.735;497354;0.408
63.736;497354.1;0.541
63.737;497354.3;0.42
63.738;497354.5;-0.714
63.739;497354.6;-1.065
63.74;497354.8;-0.381
63.741;497355;-0.062
63.742;497355.1;-0.245
63.743;497355.3;-0.709
63.744;497355.5;-0.425
63.745;497355.6;-0.291
63.746;497355.8;-0.358
63.747;497356;-0.485
63.748;497356.1;-0.714
63.749;497356.3;-0.866
63.75;497356.5;-1.018
63.751;497356.6;-0.755
63.752;497356.8;-1.042
63.753;497357;-0.987
63.754;497357.1;-1.865
63.755;497357.3;-0.436
63.756;497357.5;-0.459
63.757;497357.6;-1.722
63.758;497357.8;0.369
63.759;497358;-0.226
63.76;497358.1;-0.3
63.761;497358.3;-0.779
63.762;497358.5;-0.383
63.763;497358.6;-0.358
63.764;497358.8;-0.411
63.765;497359;0.128
63.766;497359.1;0.537
63.767;497359.3;-0.154
63.768;497359.5;0.599
63.769;497359.6;0.1
63.77;497359.8;0.445
63.771;497360;-0.376
63.772;497360.1;-0.125
63.773;497360.3;-0.27
63.774;497360.5;-0.182
63.775;497360.6;-0.389
63.776;497360.8;0.34
63.777;497361;-0.311
63.778;497361.1;0.517
63.779;497361.3;0.2
63.78;497361.5;0.08
63.781;497361.6;-0.04
63.782;497361.8;0.084
63.783;497362;-0.157
63.784;497362.1;-0.119
63.785;497362.3;-0.97
63.786;497362.5;-0.956
63.787;497362.6;-1.398
63.788;497362.8;-0.018
63.789;497363;0.352
63.79;497363.1;-0.172
63.791;497363.3;-0.775
63.792;497363.5;0.549
63.793;497363.6;0.113
63.794;497363.8;-0.066
63.795;497364;-0.112
63.796;497364.1;0.688
63.797;497364.3;0.643
63.798;497364.5;0.655
63.799;497364.6;0.192
63.8;497364.8;0.309
63.801;497365;-0.052
63.802;497365.1;-0.694
63.803;497365.3;0.424
63.804;497365.5;0.412
63.805;497365.6;0.035
63.806;497365.8;-0.1
63.807;497366;-0.477
63.808;497366.1;-0.068
63.809;497366.3;-1.467
63.81;497366.5;-1.587
63.811;497366.6;-1.708
63.812;497366.8;-0.095
63.813;497367;-0.014
63.814;497367.1;0.699
63.815;497367.3;0.041
63.816;497367.5;-0.205
63.817;497367.6;-0.307
63.818;497367.8;-0.123
63.819;497368;0.471
63.82;497368.1;0.573
63.821;497368.3;0.336
63.822;497368.5;0.256
63.823;497368.6;0.225
63.824;497368.8;0.317
63.825;497369;0.07
63.826;497369.1;0.054
63.827;497369.3;-0.105
63.828;497369.5;0.272
63.829;497369.6;0.387
63.83;497369.8;0.242
63.831;497370;-0.256
63.832;497370.1;0.191
63.833;497370.3;-0.189
63.834;497370.5;-0.009
63.835;497370.6;-0.207
63.836;497370.8;-0.108
63.837;497371;0.133
63.838;497371.1;-0.233
63.839;497371.3;-0.497
63.84;497371.5;-0.408
63.841;497371.6;-0.319
63.842;497371.8;-0.723
63.843;497372;-0.265
63.844;497372.1;0.304
63.845;497372.3;0.217
63.846;497372.5;-0.617
63.847;497372.6;-0.74
63.848;497372.8;-0.671
63.849;497373;-0.484
63.85;497373.1;0.187
63.851;497373.3;0.358
63.852;497373.5;0.559
63.853;497373.6;-0.148
63.854;497373.8;-0.035
63.855;497374;-0.205
63.856;497374.1;0.267
63.857;497374.3;0.096
63.858;497374.5;-2.182
63.859;497374.6;0.067
63.86;497374.8;-0.079
63.861;497375;-0.219
63.862;497375.1;-1.203
63.863;497375.3;-0.905
63.864;497375.5;-1.149
63.865;497375.6;-1.415
63.866;497375.8;-0.405
63.867;497376;-0.277
63.868;497376.1;-0.27
63.869;497376.3;-1.156
63.87;497376.5;-0.403
63.871;497376.6;0.351
63.872;497376.8;0.477
63.873;497377;-0.749
63.874;497377.1;-0.169
63.875;497377.3;-1.246
63.876;497377.5;-1.456
63.877;497377.6;-1.516
63.878;497377.8;-0.528
63.879;497378;-0.276
63.88;497378.1;-1.429
63.881;497378.3;-0.925
63.882;497378.8;0.045
63.883;497379.2;-0.404
63.884;497379.7;0.083
63.885;497380.1;-1.599
63.886;497380.6;-2.009
63.887;497381.1;-1.02
63.888;497381.5;-1.598
63.889;497382;-3.04
63.89;497382.4;-2.227
63.891;497382.9;-1.202
63.892;497383.4;-1.268
63.893;497383.8;-1.747
63.894;497384.3;-1.727
63.895;497384.8;-1.548
63.896;497385.2;-2.434
63.897;497385.7;-2.84
63.898;497386.1;-2.401
63.899;497386.6;-2.478
63.9;497387.1;-1.775
63.901;497387.5;-1.072
63.902;497388;-1.588
63.903;497388.4;-0.589
63.904;497388.9;-0.933
63.905;497389.4;-1.494
63.906;497389.8;-2.411
63.907;497390.3;-2.381
63.908;497390.8;0.056
63.909;497391.2;-0.804
63.91;497391.7;-1.262
63.911;497392.1;-0.55
63.912;497392.6;-0.991
63.913;497393.1;-0.761
63.914;497393.5;-0.588
63.915;497394;-1.946
63.916;497394.5;-2.754
63.917;497394.9;-1.381
63.918;497395.4;-0.328
63.919;497395.8;-0.846
63.92;497396.3;-0.649
63.921;497396.8;-0.15
63.922;497397.2;-0.767
63.923;497397.7;-0.755
63.924;497398.1;0.163
63.925;497398.6;-0.094
63.926;497399.1;-0.212
63.927;497399.5;0.463
63.928;497400;-0.117
63.929;497400.5;-0.428
63.93;497400.9;0.831
63.931;497401.4;0.407
63.932;497401.8;-0.018
63.933;497402.3;0.228
63.934;497402.8;-0.059
63.935;497403.2;-0.58
63.936;497403.7;-0.947
63.937;497404.2;0.105
63.938;497404.6;-0.372
63.939;497405.1;-0.509
63.94;497405.5;0.112
63.941;497406;0.246
63.942;497406.5;0.068
63.943;497406.9;-0.001
63.944;497407.4;-0.269
63.945;497407.8;-0.415
63.946;497408.3;0.138
63.947;497408.8;-1.782
63.948;497409.2;-0.184
63.949;497409.7;0.032
63.95;497410.2;-0.571
63.951;497410.6;-0.295
63.952;497411.1;0.132
63.953;497411.5;-0.489
63.954;497412;0.702
63.955;497412.5;1.751
63.956;497412.9;1.251
63.957;497413.4;1.056
63.958;497413.8;0.991
63.959;497414.3;0.974
63.96;497414.8;1.101
63.961;497415.2;1.126
63.962;497415.7;1.152
63.963;497416.2;0.716
63.964;497416.6;0.788
63.965;497417.1;0.335
63.966;497417.5;-0.066
63.967;497418;-0.48
63.968;497418.5;-0.351
63.969;497418.9;-0.05
63.97;497419.4;-0.283
63.971;497419.9;-0.1
63.972;497420.3;0.393
63.973;497420.8;0.334
63.974;497421.2;0.114
63.975;497421.7;0.753
63.976;497422.2;-0.133
63.977;497422.6;-0.214
63.978;497423.1;-0.134
63.979;497423.5;0.186
63.98;497424;0.521
63.981;497424.5;0.13
63.982;497424.9;-0.267
63.983;497425.4;-0.69
63.984;497425.9;-0.42
63.985;497426.3;0.245
63.986;497426.8;-0.034
63.987;497427.2;-0.479
63.988;497427.7;0.093
63.989;497428.2;-0.034
63.99;497428.6;-1.691
63.991;497429.1;-1.019
63.992;497429.5;-0.347
63.993;497430;-0.123
63.994;497430.5;-0.352
63.995;497430.9;-0.47
63.996;497431.4;-0.698
63.997;497431.9;-0.927
63.998;497432.3;-0.41
63.999;497432.8;-2.241
64;497433.2;-0.623
64.001;497433.7;-0.476
64.002;497434.2;-0.951
64.003;497434.6;0.049
64.004;497435.1;-0.537
64.005;497435.6;-0.541
64.006;497436;-0.455
64.007;497436.5;-0.933
64.008;497436.9;-1.173
64.009;497437.4;-1.567
64.01;497437.9;-0.566
64.011;497438.3;-0.928
64.012;497438.8;-0.621
64.013;497439.2;-1.384
64.014;497439.7;-1.859
64.015;497440.2;-1.819
64.016;497440.6;-1.29
64.017;497441.1;-1.967
64.018;497441.6;-1.729
64.019;497442;-2.545
64.02;497442.5;-2.302
64.021;497442.9;-1.746
64.022;497443.4;-1.191
64.023;497443.9;-1.949
64.024;497444.3;-2.208
64.025;497444.8;-1.242
64.026;497445.3;-1.768
64.027;497445.7;-2.584
64.028;497446.2;-1.989
64.029;497446.6;-1.916
64.03;497447.1;-1.215
64.031;497447.6;-1.35
64.032;497448;-0.794
64.033;497448.5;-1.438
64.034;497448.9;-0.98
64.035;497449.4;-2.174
64.036;497449.9;-1.086
64.037;497450.3;-0.788
64.038;497450.8;-0.489
64.039;497451.3;-0.221
64.04;497451.7;-0.268
64.041;497452.2;-0.64
64.042;497452.6;-0.328
64.043;497453.1;-0.543
64.044;497453.6;-0.117
64.045;497454;-0.533
64.046;497454.5;-1.01
64.047;497454.9;-0.183
64.048;497455.4;-0.218
64.049;497455.9;0.093
64.05;497456.3;-1.225
64.051;497456.8;0.253
64.052;497457.3;0.142
64.053;497457.7;0.031
64.054;497458.2;-1.218
64.055;497458.6;0.001
64.056;497459.1;0.563
64.057;497459.6;0.318
64.058;497460;0.313
64.059;497460.5;0.13
64.06;497461;-0.865
64.061;497461.4;0.299
64.062;497461.9;0.593
64.063;497462.3;0.403
64.064;497462.8;0.498
64.065;497463.3;0.938
64.066;497463.7;0.868
64.067;497464.2;0.585
64.068;497464.6;0.924
64.069;497465.1;0.806
64.07;497465.6;0.42
